company_name,timely_response,count
Hileman & Associates PC,false,1
Hillcrest Davidson & Associates,true,296
Hillcrest Davidson & Associates,false,54
"HireRight Solutions, Inc.",false,1
"HireRight Solutions, Inc.",true,208
Hirshberg Acceptance Corporation,true,22
"Hodosh, Lyon & Hammer, PC",true,13
"Hodosh, Lyon & Hammer, PC",false,2
"Hogan Capital II, LLC",true,3
Holiday Finance Corporation,true,3
"Hollins & McVay, P.A.",true,7
Hollis Cobb Associates,true,113
Hollis Cobb Associates,false,8
Holloway Credit Solutions,false,1
Holloway Credit Solutions,true,247
"Holst & Boettcher, LLP",false,1
"Holst & Boettcher, LLP",true,3
Home American Mortgage Corp,true,41
"Home Approvals Direct, Inc.",true,2
Home Base Mortgage Group,true,1
Home Credit Corp. Inc.,true,13
Home Financial Corporation,true,1
Home Funding Corporation,false,1
Home Headquarters Inc,true,2
"Home Loan Center, Inc.",false,89
"Home Loan Center, Inc.",true,252
Home Loans Inc,true,1
Home Mortgage Alliance Corp. (HMAC),true,13
Home Point Financial Corporation,false,13
Home Point Financial Corporation,true,794
Home Point Mortgage Acceptance Corporation,true,5
Home Servicing LLC,true,22
Home Servicing LLC,false,5
"HomeKey Lending, LLC",false,1
"HomeKey Lending, LLC",true,1
"HomeLight, Inc.",true,1
"HomePace, Inc.",false,1
HomePlus Corporation,true,2
HomePlus Corporation,false,1
HomeQuest Mortgage Corporation,true,1
HomeServices of Iowa,true,1
"HomeTown Lenders, LLC",true,16
"HomeTown Lenders, LLC",false,4
"HomeTown Lending Partners, LLC",true,1
"Homefront Mortgages, Inc",true,2
Homelife International Mortgage Co. Inc.,true,2
Homes By Hunt LLC,true,1
Homespire Mortgage Corp,true,8
Homestead Designation Services,false,1
"Hometap Equity Partners, LLC",true,3
"Hometown Mortgage Services, Inc.",false,1
"Hometown Mortgage Services, Inc.",true,1
Hometown Title Agency,false,1
"Homeward, Inc.",true,4
"Homie Technology, Inc",true,2
"Hood & Stacy, P.A.",true,21
"Hopkins Financial Services, Inc.",true,1
"Horizon Debt Group, LLC",false,6
"Horizon Financial Group, Inc.",true,1
Horizon Financial Management,true,11
Horizon Financial Management,false,3
"Horizon Lending services, LLC",true,1
"Horizon West Financial, Inc",false,1
"Hospital Services, Inc.",false,1
"Hospital Services, Inc.",true,5
"Hosto & Buchan, PLLC",true,19
"Hosto & Buchan, PLLC",false,1
House of Finance Corp.,true,2
"Houser & Allison, APC",true,4
"Houser & Allison, APC",false,3
Housing & Financial Educator,true,1
Houston Finance Co.,true,4
Houston Finance Co.,false,5
"Houston Home Loan, Inc.",true,1
Howard Howe Attorney at Law,true,1
"Howard L. Stomel, A Professional Corporation    AKA  Law Offices of  Howard L. Stomel",true,1
"Howell & Vail, LLP",false,2
"Howell & Vail, LLP",true,2
Hudson United Mortgage LLC,false,1
"Huffman, Hunt & Klym, LLC",true,3
Hughes Acceptance Corporation,true,1
Hunt & Henriques,false,10
Hunt & Henriques,true,214
"Hunt & Kahn, P.A.",true,11
"Hunt & Kahn, P.A.",false,3
"Hunt Leibert Jacobson, P.C.",true,4
Hunt Mortgage Corporation,true,1
Huntington Debt Holding LLC,true,30
Huston & Angus,true,1
"Hylan Asset Management, LLC",true,1
Hyperion Recovery LLC,true,4
Hyperion Recovery LLC,false,4
Hypotec Inc.,true,6
"Hypur, Inc",true,1
"I-NET, INC.",true,1
"I. C. Unlimited, Inc.",true,2
I.A.C. INC,true,4
"I.C. System, Inc.",false,13
"I.C. System, Inc.",true,8953
I.P.M. Group LLC,true,2
"I.Q. DATA INTERNATIONAL, INC.",true,1699
ICQ Search and Recovery Inc.,true,11
ICUL Service Corporation,true,6
ICUL Service Corporation,false,1
"ID Analytics, Inc.",false,29
"ID Analytics, Inc.",true,2347
"IJLfinancial, Inc.",true,1
"IMC Capital, LLC",true,4
"IMC Capital, LLC",false,42
"IMMEDIATE RECOVERY GROUP, INC",false,20
"IMPAC MORTGAGE HOLDINGS, INC.",true,159
"IMPAC MORTGAGE HOLDINGS, INC.",false,11
"IMPERIAL CREDIT SYSTEMS, INC.",false,9
"IMPERIAL CREDIT SYSTEMS, INC.",true,1
INDEPENDENT BANK CORP.,false,1
INDEPENDENT BANK CORP.,true,41
"INDEPENDENT BANK GROUP, INC.",true,17
INDIANAPOLIS NEIGHBORHOOD HOUSING PARTNERSHIP,true,2
"INDUSTRIAL AND COMMERCIAL BANK OF CHINA (USA), NATIONAL ASSOCIATION",true,19
"INGRAHAM & ASSOCIATES, P.A.",true,1
"INTEGRA SERVICING, LLC",true,1
"INTEGRAL RECOVERIES, INC.",true,20
INTEGRITY CREDIT CORPORATION,true,2
INTERACTIVE MORTGAGE,false,1
INTERCONTINENTAL CAPITAL GROUP,false,8
INTERCONTINENTAL CAPITAL GROUP,true,89
INTERFIRST LENDING CORPORATION,true,1
INTERFIRST MORTGAGE COMPANY,true,51
INTERFIRST MORTGAGE COMPANY,false,5
"INTERIM CAPITAL GROUP, INC.",true,3
INTERNATIONAL BANCSHARES CORPORATION,true,11
INTERNATIONAL BANCSHARES CORPORATION,false,1
INTERNATIONAL CITY MORTGAGE,true,18
INVESTORS BANK,false,23
INVESTORS BANK,true,175
IOWA BANKERS MORTGAGE CORPORATION,true,6
IOWA MORTGAGE SOLUTIONS INC,false,1
IOWA STUDENT LOAN LIQUIDITY CORPORATION,true,144
IPAC'S Inc.,false,5
IPAC'S Inc.,true,1
IQOR US INC,false,4
IQOR US INC,true,1726
"ISCC, LLC",false,1
ISIS SECURITY INFORMATION SYSTEMS INC.,true,17
ISIS SECURITY INFORMATION SYSTEMS INC.,false,5
IT'S TIME - CREDIT REPAIR LLC,true,1
IT'S TIME - CREDIT REPAIR LLC,false,2
"ITALBANK INTERNATIONAL, INC.",true,4
IVAN BROWN,true,1
"Icon Equities, LLC",true,5
"Icon Equities, LLC",false,3
Iconic Mortgage Corp.,false,1
Iconic Mortgage Corp.,true,8
Idaho Housing And Finance Association,false,3
Idaho Housing And Finance Association,true,128
"Ideal Collection Services, Inc.",true,201
Ideal Direct Solutions,true,2
"Ideal Lending Solutions, Inc.",true,1
"Ignite Revenue, Inc.",false,8
"Ikon Financial Group, LLC",false,3
"Illinois Collection Service, Inc.",true,55
"Illinois Collection Service, Inc.",false,15
Illinois Collections Inc,true,4
Illinois Lending Corporation,true,11
Illinois Lending Corporation,false,1
"Imagine Home Lending, LLC",true,2
Immediate Credit Recovery,true,198
Immediate Credit Recovery,false,16
"Imperial Recovery Consultants, LLC",true,5
"Imperial Recovery Consultants, LLC",false,3
Improved Data Services LLC,true,23
Improved Data Services LLC,false,4
InDebted Corporation,true,33
InDebted Corporation,false,1
Incomm Holdings Inc.,true,756
Incomm Holdings Inc.,false,113
"Independence Capital Recovery, LLC",true,10
"Independent Dealers' Advantage, LLC",true,18
Independent Finance Company LLC,true,2
Independent Finance Company LLC,false,1
"Independent Recovery Resources, Inc.",true,62
Independent Savings Plan Co.,true,13
"Indian River County Habitat for Humanity, Inc.",true,1
Infinity Capital Group,true,3
Infinity Capital Group,false,7
"Infinity Capital Group, LLC (CO)",false,1
Infinity Holding Corporation,true,3
Infinity Home Lending,true,1
"Inflection.com, Inc.",true,16
Informative Research,true,119
"Ingenuity RM, LLC",true,14
"Ingo Money, Inc.",false,5
"Ingo Money, Inc.",true,65
"Inheritance Funding Company, Inc.",true,1
"Inheritance Funding Company, Inc.",false,1
Injury Case Funding Services LLC D/B/A Injury Case Funding LLC,true,1
"Inlanta Mortgage, Inc.",true,1
"Innovate Managed Holdings, LLC",false,69
"Innovate Managed Holdings, LLC",true,68
"Innovative Collections, LLC",false,19
Innovative Credit Solutions,false,4
Innovative Credit Solutions,true,11
"Innovative Debt Recovery, Inc.",false,4
Innovative Debt Solutions,true,4
"Innovative Funding Services, L.L.C.",true,12
"Innovative Funding Services, L.L.C.",false,3
"Innovative Mortgage Services, Inc.",true,4
Innovative Strategic Solutions,true,2
Innovis,true,1494
Innovis,false,9
Insight Capital LLC (NV),false,20
Insight Capital LLC (NV),true,1
Insight Financial Services LLC,false,1
Insight Financial Services LLC,true,1
"Insight Management Partners, LLC",true,25
"Insikt, Inc.",true,23
"Insikt, Inc.",false,13
Inspire Mortgage LLC.,false,1
Insta Financial,true,1
Insta Financial,false,1
"Insta-Credit Auto Mart, Inc. dba InstaCredit Automart",true,13
InstaMortgage Inc.,true,5
Instant Cash Advance Corp.,true,5
"Instant Cash Flow, Inc.",false,1
"Instant Cash Flow, Inc.",true,1
Instarem PTE Limited,true,16
Integra Holdings Inc.,true,1
Integra Holdings Inc.,false,2
Integras Capital Recovery LLC,false,2
Integrated Asset Recovery LLC,true,1
Integrated Asset Recovery LLC,false,49
Integrated Mediation Solutions LLC,true,3
Integrated Mediation Solutions LLC,false,3
Integrated Recovery Services,false,148
Integrated Recovery Services,true,61
"Integrity Asset Partners, Ltd.",true,7
"Integrity Asset Partners, Ltd.",false,4
Integrity Financial Corp. DBA US Loan Servicing,true,1
Integrity First Financial Group,false,6
Integrity First Financial Group,true,1
Integrity First Lending LLC,true,4
"Integrity Funding Ohio, LLC",true,35
"Integrity Funding Ohio, LLC",false,1
Integrity Group Inc,false,5
Integrity Group Inc,true,1
"Integrity Home Mortgage and Finance, Inc.",true,1
"Integrity Solution Services, Inc.",true,166
"Intelligent Business Solutions, LLC",false,1
Intelligent Mortgage and Consulting Services LLC,true,2
"Intelliloan, Inc",true,13
"Intelty, Inc",true,1
"Inter & Co Payments, Inc.",true,1
"Inter-Cambio Express, Inc.",true,5
"Inter-Cambio Express, Inc.",false,2
"InterLinc Mortgage Services, LLC",true,20
Intercoastal Mortgage LLC,false,5
Intercoastal Mortgage LLC,true,6
Intercounty Mortgage Network Corp.,true,2
Interest Smart Home Loans,false,1
"Intermex Wire Transfer, LLC",true,27
"Intermex Wire Transfer, LLC",false,3
"Internal Check Systems, LLC",false,25
International Collection Corporation,false,1
"International Collection Systems, Inc.",true,3
"International Computer Systems, Inc.",true,166
"International Computer Systems, Inc.",false,7
International Credit Inc,true,1
"International Debt Buying Consultants, LLC",true,2
International Financial Management,true,3
International Financial Management,false,2
"International Mortgage & Finance Group, Inc.",true,1
"International Recovery Associates, Inc.",true,21
"Interstate Credit & Collection, Inc.",false,9
"Interstate Credit & Collection, Inc.",true,5
Interstate Credit Control,false,1
Interstate Credit Control,true,8
"Interstate Credit Solutions, LLC",true,1
"Interstate Recovery Service, Inc.",true,11
"Interstate Recovery Service, Inc.",false,36
InvestMark Mortgage,true,1
InvestiNet LLC,true,12
Investigation & Recovery Assoc. LLC,false,4
Investigation & Recovery Assoc. LLC,true,1
"Investigative Concepts, Inc.",false,9
Investment Evolution Corporation,false,2
Investment Evolution Corporation,true,1
"Investment Management Company, LLC",true,2
"Investment Retrievers, Inc.",true,119
"Investment Retrievers, Inc.",false,6
"Invicta Mortgage Group, Inc.",true,1
"Io, Inc.",true,472
"Io, Inc.",false,36
Iron Capital Group,true,3
Iron Capital Group,false,3
"Irongate Home Finance, LLC",true,1
Isla Repossesions & Collection Inc,true,1
Isla Repossesions & Collection Inc,false,1
Island Finance Puerto Rico,true,27
Island Finance Puerto Rico,false,1
"Island Portfolios Services, LLC",true,1
"Island Title Services, Inc.",false,2
Ivy Street Development Corp.,true,9
Ivy Street Development Corp.,false,9
"J & B Endeavors, LLC",true,11
"J & B Endeavors, LLC",false,2
"J & C Auto Sales of Collier County, LLC",true,1
"J & K Financial Services, LLC",false,1
"J J Marshall & Associates, Inc",false,2
"J J Marshall & Associates, Inc",true,95
J Martinez Investments LLC,false,1
J Northland Group,true,4
J Northland Group,false,4
"J R Brothers Financial, Inc.(Closed)",true,11
"J R Brothers Financial, Inc.(Closed)",false,3
"J&D Recovery, Inc.",false,2
"J&D Recovery, Inc.",true,1
"J&H Systems, LLC",true,2
J&J Financial Services LLC,false,1
J&L Collection Services,false,1
J&L Collection Services,true,28
J. B. Collections,true,1
"J. J. WALKER & ASSOCIATES, LLC",true,1
J. Mark Heldenbrand PC,false,2
J. Mark Heldenbrand PC,true,6
J. Ritter Law P.C.,true,13
J. Scott Watson,false,4
J. Scott Watson,true,1
"J.S Resolution Group, Inc.",true,37
"J.S Resolution Group, Inc.",false,15
"JACKSON & McPHERSON, LLC",true,1
"JAMES A. MOUNGER, PLC",true,1
"JAMES A. MOUNGER, PLC",false,1
JAMES B. NUTTER & COMPANY,false,2
JAMES B. NUTTER & COMPANY,true,117
"JAMS-01, Inc",true,1
"JAN (LendUSA) Holdings, Inc.",true,10
"JAN (LendUSA) Holdings, Inc.",false,10
JAYANDBEE INC /dba/ HOOSIER ACCOUNTS SERVICE,true,7
"JBS Finance, Inc.",true,1
"JBS Finance, Inc.",false,2
JBrucker Advisors,true,1
"JDJ Investments, INC.",false,6
"JDJ Investments, INC.",true,59
JFK FINANCIAL INC.,true,1
"JFQ Lending, LLC",true,38
"JFQ Lending, LLC",false,5
"JH Portfolio Debt Equities, LLC",true,828
"JH Portfolio Debt Equities, LLC",false,29
"JKS Mortgage, LLC",false,1
JL Management LLC dba Advance Finance & Tax Service,true,3
JLB CORPORATION,true,10
JLB CORPORATION,false,1
JLM R.E. INVESTMENTS,false,1
JLU Asset Management Group LTD,false,7
JMAC LENDING INCORPORATED,true,17
JMAC LENDING INCORPORATED,false,1
JMBM Investments And LRAR Investments,true,2
"JMD,LLC",false,1
"JMD,LLC",true,45
"JMS Associates, Inc.",false,4
"JMS Associates, Inc.",true,12
"JNR Adjustment Company, Inc",true,71
"JOHN GIBSON AUTO SALES, INC.",true,20
"JOHNSON MORTGAGE COMPANY, LLC",true,1
JOSEPH R. HARRISON CO. LPA,true,1
JOSEPH R. HARRISON CO. LPA,false,1
"JP Development, Inc.",true,2
"JP Jensen Collections, LLC",true,1
"JP RECOVERY SERVICES, INC.",false,4
"JP RECOVERY SERVICES, INC.",true,91
JPL Recovery LLC,true,3
JPL Recovery Solutions,false,65
JPMORGAN CHASE & CO.,true,100326
JPMORGAN CHASE & CO.,false,96
JPay Inc.,true,208
"JSZ Financial Co., Inc.",true,18
"JTM Capital Management, LLC",false,25
"JTM Capital Management, LLC",true,96
JUMBO LOAN EXPERTS LLC,true,1
Jackson Automotive Resources,true,2
Jackson Automotive Resources,false,3
"Jacob Law Group, PLLC",true,61
"Jacob Law Group, PLLC",false,6
Jacobs Arbitration And Associates Inc.,false,2
"Jacobs, Marsh LLC",true,10
"Jacobs, Marsh LLC",false,8
"James E. Albertelli, P.A., a Florida professional association",true,24
"James W. Crocker, PC",true,1
Jana Ferrell & Associates LLC,true,36
Jana Ferrell & Associates LLC,false,1
"January Technologies, Inc",false,1
"January Technologies, Inc",true,45
"Jason A Craig, PC",false,2
"Jason A Craig, PC",true,17
"Jason Michael Katz, P.C.",true,3
"Jason Michael Katz, P.C.",false,2
"Javitch, Block & Rathbone LLC",true,148
Jefferson Title Corporation,false,6
"Jeffrey G. Lerman, P.C.",true,5
"Jeffrey G. Lerman, P.C.",false,6
"Jeffrey R. Lankenau, Attorney at Law",false,1
Jemcap LLC,false,5
Jenka Group Inc,true,2
Jenka Group Inc,false,1
"Jenkins, Wagnon & Young, P.C.",true,19
"Jensen & Sullivan, LLC",true,2
Jeremy Doppelt Realty Management LLC Defined Benefit Plan,false,4
"Jerold Kaplan Law Office, P.C.",false,1
"Jerold Kaplan Law Office, P.C.",true,11
"Jersey Mortgage Company of New Jersey, Inc.",true,7
Jet Cash Funding Inc.,true,1
Jet Direct Funding Corp,true,6
Jet Lending Inc.,false,3
"Jim Bottin Enterprises, Inc",true,291
"Jim Bottin Enterprises, Inc",false,24
"John C. Bonewicz, P.C.",false,1
"John C. Bonewicz, P.C.",true,19
John C. Compton PC,true,1
"John C. Heath, Attorney at Law, PLLC",false,1
"John C. Heath, Attorney at Law, PLLC",true,529
"John F. Hayter, Attorney At Law, P.A.",false,1
"John F. Hayter, Attorney At Law, P.A.",true,1
Johnson Mark LLC,false,6
Johnson Mark LLC,true,146
"Johnson, Blumberg & Associates, LLC",false,1
"Johnson, Blumberg & Associates, LLC",true,5
"Johnstown Credit Bureau, Inc.",true,2
"Jomax, LLC",false,11
"Jon B. Sage, P.A. dba Sage Law Offices",true,7
"Jon Barry and Associates, Inc.",true,580
"Jon Barry and Associates, Inc.",false,1
"Jon D. Curtis, Attorney at Law",true,3
"Jonathan C. Frank & Associates, LLC",true,4
"Jonathan C. Frank & Associates, LLC",false,16
"Jonathan Neil & Associates, Inc",false,9
"Jonathan Neil & Associates, Inc",true,38
"Jones & Walden, LLC",true,2
"Jones Law Group, LLC",true,1
"Jones, Robin & Robin, P.C.",true,12
"Jonsue, LLC",true,1
"Jormandy, LLC",true,12
"Joseph M. Tobin, PC",true,12
Julem Capital Corp,false,1
Julem Capital Corp,true,1
Jupiter PreOwned Sales LLC,true,1
Justice Finance Company,true,28
Justice Finance Company,false,3
Jvs group,true,15
Jzanus Ltd.,false,15
K & B Capital Corp,true,3
K A P S & CO (USA) LLC,false,1
K A P S & CO (USA) LLC,true,5
K Rockford LLC,true,1
"K STREET FINANCE, INC.",true,7
"K STREET FINANCE, INC.",false,1
"K. HOVNANIAN AMERICAN MORTGAGE, LLC",true,19
"K. HOVNANIAN AMERICAN MORTGAGE, LLC",false,4
"K2 Lending, Inc.",true,1
"KAHRS LAW OFFICES, PA",true,25
"KAITER ENTERPRISES, INC, DBA COLORADO LENDING GROUP",true,1
"KBHS Home Loans, LLC",true,21
"KBHS Home Loans, LLC",false,1
KBR INC DBA RASH CURTIS & ASSOCIATES,false,78
KBR INC DBA RASH CURTIS & ASSOCIATES,true,468
"KELLER,GRIMALDI AND ASSOCIATES",true,3
KENT MORTGAGE CORPORATION,true,1
KEYCORP,false,21
KEYCORP,true,5613
KEYSTONE EQUIPMENT FINANCE CORP.,true,11
KGW CORPORATION,false,1
"KILOWATT FINANCIAL, LLC, A SPRUCE FINANCE COMPANY",true,32
"KILOWATT FINANCIAL, LLC, A SPRUCE FINANCE COMPANY",false,4
KIRKSTON MORTGAGE LENDING LLC,false,1
KIRKSTON MORTGAGE LENDING LLC,true,1
KITTREDGE MORTGAGE CORPORATION,false,1
"KLS Financial Services, Inc",true,90
"KLS Financial Services, Inc",false,68
"KMT Group, LLC",true,2
KP ASSET CONSULTING LLC,true,9
KP ASSET CONSULTING LLC,false,2
"KRW Associates, LLC",false,5
"KRW Associates, LLC",true,1
KSP Global Inc.,true,3
KWIK MORTGAGE CORPORATION,true,2
KWIK MORTGAGE CORPORATION,false,1
"Kabompo Holdings, Ltd.",true,7
Kadent Corporation,true,4
Kadent Corporation,false,10
"Kahn, Dees, Donovan & Kahn, LLP",true,2
Kaiter Enterprises Inc.,false,1
"Kaman & Cusimano, LLC",true,3
"Kaman & Cusimano, LLC",false,2
"Kansas Counselors, Inc.",false,1
"Kansas Counselors, Inc.",true,183
Kashable LLC,true,64
Kashia Services,true,160
Kashia Services,false,49
Kason Credit Corporation,true,6
"Kass Shuler, P.A.",true,10
Kauntey Mediation Services LLC,true,2
Kauntey Mediation Services LLC,false,3
"Keaveney Legal Group, LLC",true,1
"Keaveney Legal Group, LLC",false,4
Keeping Capital LLC,true,1
"Kehoe Financial Group, LLC",true,17
"Keith A. Ringelspaugh, P.A.",true,1
"Keith D. Weiner & Associates Co., L.P.A.",true,39
"Keith D. Weiner & Associates Co., L.P.A.",false,5
Kelly Harvey P.C.,true,1
"Kelsting Group, Inc.",false,4
"Kelsting Group, Inc.",true,168
"Kendris, LLC",true,1
"Kenneth E. Davidson, Attorney",true,5
"Kenneth, Eisen & Associates, Ltd.",true,34
"Kenneth, Eisen & Associates, Ltd.",false,5
Kentucky Higher Education Assistance Authority,true,116
Kentucky Higher Education Assistance Authority,false,16
Kentucky Housing Corporation,false,3
Kentucky Housing Corporation,true,22
Kevin A. Stevens,true,1
Kevin A. Stevens,false,1
Kevin B. Wilson Law Offices,false,4
Kevin B. Wilson Law Offices,true,11
"Key 2 Recovery, Inc.",true,164
"Key 2 Recovery, Inc.",false,2
"Key Management Company of Missouri, LLC.",true,10
Key Mortgage Services,true,6
"Key Star Capital, LLC",true,2
"Key, Greer, Harrison & Casey",true,2
KeyBridge Medical Revenue Management,true,121
KeyBridge Medical Revenue Management,false,4
"KeyStone Financial ,LLC",true,4
Keyhole Financial Services,false,1
"Keynote Consulting, Inc.",false,6
"Keynote Consulting, Inc.",true,85
"Keypoint Mortgage, LLC",true,1
Keys Auto Finance Inc,true,1
Keystone Credit Collections Inc.,false,13
Keystone Credit Collections Inc.,true,2
Keystone Credit Services LLC,true,13
"Keystone Funding, Inc.",true,1
Keystone Law LLC,true,7
"Keystone Lending Alliance, LLC",true,2
Keystone Mortgage Group LLC,true,1
Khoury Alternative Claims Management,true,8
Khoury Alternative Claims Management,false,5
"Kiavi, Inc.",true,3
Kikoff Inc.,true,349
"Kimball, Tirey & St. John LLP",true,386
"Kimball, Tirey & St. John LLP",false,9
"Kind Holdings, LLC",true,3
Kings Credit Services,true,140
Kings Credit Services,false,2
Kingston Data & Credit International Inc.,true,107
Kingston Data & Credit International Inc.,false,2
"Kingston Financial, LLC",false,9
"Kingston Financial, LLC",true,2
Kingston Mediation Services,false,3
Kingston Mediation Services,true,2
"Kinum, Inc., Indianapolis, IN Branch",true,156
Kirk Law Group PLLC dba Kirk Law,true,1
Kirkland Asset Management LLC,false,15
Kirkland Asset Management LLC,true,39
Kirkland Financial LLC,true,10
"Kirschbaum, Nanney, Keenan & Griffin, P.A.",true,11
Kirschenbaum & Phillips P.C,true,98
Kirschenbaum & Phillips P.C,false,1
Kitch Acceptance Corp.,true,4
"Kivell, Rayment and Francis, P.C.",true,2
"Kivell, Rayment and Francis, P.C.",false,1
Klarna AB,true,252
Klarna AB,false,41
"Klima, Peters & Daly, P.A.",true,120
"Klima, Peters & Daly, P.A.",false,2
Kna Global Enterprises Inc,true,1
"Knight & Hooper, PLLC",true,9
"Knight & Hooper, PLLC",false,1
Knight Adjustment Bureau,true,198
Kohn Law Firm S.C.,false,3
Kohn Law Firm S.C.,true,107
"Kolter Financial Services, LLC",true,1
"Komyatte & Casbon, P.C.",false,2
"Komyatte & Casbon, P.C.",true,42
"Korn Law Firm, P.A.",false,1
"Korn Law Firm, P.A.",true,3
Koster's Cash Loans,true,5
"Kostka and Associates, LLC",true,3
"Kovach Law Firm, PLLC",true,1
"Kovach Law Firm, PLLC",false,1
"Kovitz Shifrin Nesbit, A Professional Corporation",false,5
Kovo,true,18
"Kramer & Frank, P.C.",true,90
"Kramer & Frank, P.C.",false,4
"Krawczyk, Duginski & Rohr, S.C.",true,1
"Kross, Lieberman & Stone, Inc.",true,29
"Kross, Lieberman & Stone, Inc.",false,36
"Kuber Financial, LLC",true,1
Kubota North America Corporation,true,14
"Kwest Mortgage Group,  LLC",true,2
"Kwikcash, Inc.",true,14
"Kyle Law Group, P.C.",false,2
L. Blake Morris,false,2
L. Blake Morris,true,1
L.B.Gray LLC A Debt Collection Agency,true,16
"LA Financial Services, Inc.",true,1
"LAFOURCHE MORTGAGE & LOAN, INC.",true,1
LAGO Funding Corp.,true,1
LAKE MICHIGAN CREDIT UNION,true,14
LAKE MORTGAGE COMPANY INC.,true,2
"LAKEVIEW LOAN SERVICING, LLC",false,17
"LAKEVIEW LOAN SERVICING, LLC",true,1734
LAND HOME FINANCIAL SERVICES,false,4
LAND HOME FINANCIAL SERVICES,true,147
"LANDMARK ACCOUNTS, INC",true,1
"LANDMARK MORTGAGE OF TAMPA BAY, INC",true,1
LANIER COLLECTIONS AGENCY AND SERVICES INC,true,187
LANIER COLLECTIONS AGENCY AND SERVICES INC,false,3
LAW OFFICE OF HALL AND ASSOCIATES,true,4
LAW OFFICE OF JOHN E. LINDNER P.A.,false,2
LAW OFFICE OF JOHN E. LINDNER P.A.,true,6
LAW OFFICES OF MICHAEL K. SIPES,true,2
LAW OFFICES OF MICHAEL K. SIPES,false,1
"LAW OFFICES OF RANDALL L. PRATT, P.C.",false,1
"LAW OFFICES OF RANDALL L. PRATT, P.C.",true,1
"LAW OFFICES OF ROBERT S. PERRY, P.C.",true,1
LAW OFFICES OF STEPHEN A. BROWN,false,1
"LAWGIX LAWYERS, LLC",true,6
"LCJ Consultants, LLC.",false,4
"LCO Financial Services, LLC",false,2
"LCO Financial Services, LLC",true,106
LCS FINANCIAL SERVICES CORPORATION,false,1
LCS FINANCIAL SERVICES CORPORATION,true,49
"LD Holdings Group, LLC",false,31
"LD Holdings Group, LLC",true,1990
"LD Settlement Services, LLC",true,1
"LDF Holdings, LLC",true,677
"LDF Holdings, LLC",false,33
LEADER ONE FINANCIAL CORPORATION,true,25
LEADER ONE FINANCIAL CORPORATION,false,4
"LEIJA ENTERPRISES, INC.",true,1
"LENCO FINANCE OF CARENCRO, INC",true,3
LENDER LIVE,false,3
LENDER LIVE,true,119
"LENDING COMPANY, INC., THE",false,4
"LENDING COMPANY, INC., THE",true,1
LEVEL 4 FUNDING LLC,true,4
LEXINGTON LAW FIRM,false,1
LEXISNEXIS,true,7900
LEXISNEXIS,false,33
LEXUS FINANCIAL SERVICES,false,1
LHM Financial,false,2
LHM Financial,true,2
LHR Inc.,false,49
LHR Inc.,true,11
"LICTY, INC.",true,4
"LICTY, INC.",false,3
LIGHTHOUSE MORTGAGE COMPANY INC,false,1
"LIMESTONE TITLE AND ESCROW, LLC",false,1
LINCOLN MORTGAGE COMPANY,false,3
LINCOLN MORTGAGE COMPANY,true,1
LJ Ross Associates,true,732
LJ Ross Associates,false,2
"LK Manley, Inc",false,11
"LKN Capital Mortgage, Inc.",true,1
"LL Capital Partners II, L.P.",true,6
LL Services Parent LLC,true,6
"LLOYD'S PLAN, INC.",false,1
"LLOYD'S PLAN, INC.",true,5
"LMS Services, Inc.",false,4
LN CAPITAL CORP.,false,1
LOAN SERVICING GROUP,true,2
LOAN SERVICING GROUP,false,8
LOAN SIMPLE INC.,true,11
LOAN TO LEARN,true,113
LOBEL FINANCIAL CORPORATION,true,362
LOBEL FINANCIAL CORPORATION,false,12
"LOGICOLL, LLC",true,8
"LPH, Inc.",true,12
"LPI-IV, LLC dba American Foreclosure Prevention",true,1
LPSG,true,17
"LTD Financial Services, L.P.",false,25
"LTD Financial Services, L.P.",true,352
"LUCKY MONEY, INC.",true,3
"LUKE, JOHNSON & LEWIS LLC",true,2
"LUMINATE HOME LOANS, INC",false,2
"LUMINATE HOME LOANS, INC",true,4
LYON SERVICES CORPORATION,true,4
"LYONS MORTGAGE SERVICES, INC.",false,1
"LYONS MORTGAGE SERVICES, INC.",true,2
La Casa Bonita Investments,false,28
La Casa Bonita Investments,true,4
Lac Courte Oreilles Financial Services II,true,6
Lacy Katzen LLP,false,2
Lacy Katzen LLP,true,4
"Ladera Lending, Inc",true,8
"Ladera Lending, Inc",false,11
"Ladera Ranch Home Loans, Inc.",true,1
Lafayette General Medical Center,false,8
"Lafayette, Ayers & Whitlock, PLC",true,1
"Lake Area Collections, LLC",false,5
"Lake Area Collections, LLC",true,12
Lake City Credit,true,29
Lake City Credit,false,7
Lakeland Recovery Solutions,true,1
Lakeland West Capital LLC,true,1
Lakeland West Capital LLC,false,1
Lakeside Receivables LLC,true,5
Lakeside Recovery Solutions,false,21
Lakeside Recovery Solutions,true,1
Lakeside Title Company,false,1
Lakeview Mortgage Bankers Corp.,true,1
Lakeview Mortgage Inc.,true,1
"Lamont, Hanley & Associates, Inc.",false,3
"Lamont, Hanley & Associates, Inc.",true,69
"Land Closing Services, Inc.",true,1
"Land Title Guarantee Company, a Colorado corporation",true,1
Landed Home Loans LLC,true,1
Landis Law,false,1
"Landlord Rent Collections, LLC (Closed)",true,5
Landmark Mortgage LLC,true,1
Landmark Mortgage LLC,false,1
"Lang, Richert & Patch",false,3
"Lang, Richert & Patch",true,2
